::1 - - [25/Apr/2020:10:55:06 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
::1 - - [25/Apr/2020:13:41:58 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:15:42 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:16:15 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:17:20 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:25:04 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:31:19 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:32:36 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:33:34 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:34:25 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:35:03 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:35:52 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:36:21 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:36:28 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:36:41 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:42:37 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:45:51 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:49:58 +0000] "POST /auth/login HTTP/1.1" 200 195 "http://localhost:3000/signup" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
::1 - - [25/Apr/2020:15:49:59 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
::1 - - [25/Apr/2020:15:49:59 +0000] "GET /auth/me HTTP/1.1" 200 3801 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
::1 - - [25/Apr/2020:15:51:05 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:51:14 +0000] "POST /auth/login HTTP/1.1" 200 195 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:51:14 +0000] "GET /auth/me HTTP/1.1" 200 3801 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:52:04 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:52:15 +0000] "POST /auth/login HTTP/1.1" 200 195 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:52:15 +0000] "GET /auth/me HTTP/1.1" 200 3801 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:52:48 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:54:06 +0000] "GET /supplier/ HTTP/1.1" 200 20940 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:55:10 +0000] "POST /imageUpload HTTP/1.1" 200 489 "http://localhost:3000/signup" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:55:18 +0000] "POST /auth/createUser HTTP/1.1" 200 195 "http://localhost:3000/signup" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:55:19 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:56:47 +0000] "GET /supplier/ HTTP/1.1" 200 21726 "http://localhost:3000/organisations" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:15:57:41 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:17:36:30 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
::1 - - [25/Apr/2020:18:14:49 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:18:32:25 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::1 - - [25/Apr/2020:18:38:44 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
::1 - - [25/Apr/2020:18:39:31 +0000] "GET /rationEvent HTTP/1.1" 200 17738 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
